Unique ID,England 'Year',Key Stage,England Strand,England Code,England Descriptor
48a07a01-3336-4be4-adcf-3811b56a89bc,10 - 11,Key Stage 4,Number,KS4.N.14,"Estimate answers; check calculations using approximation and estimation, including answers obtained using technology,  round numbers and measures to an appropriate degree of accuracy (e.g. to a specified number of decimal places or significant figures); use inequality notation to specify simple error intervals due to truncation or rounding, apply and interpret limits of accuracy, including upper and lower bounds       "
126e19b1-3a34-4760-adf6-b4d9a500a4fe,10 - 11,Key Stage 4,Number,KS4.N.15,use a calculator and other technologies to calculate results accurately and then interpret them appropriately
cc469b83-8fd7-40c7-b54d-4ef5c7c2f775,10 - 11,Key Stage 4,Number,KS4.N.16,"appreciate the infinite nature of the sets of integers, real and rational numbers"
f70de17d-b9bb-42b1-b464-fea62e1ffec9,10 - 11,Key Stage 4,Geometry,KS4.G.24,"Describe translations as 2.d vectors, Vectors in two and three dimensions.  Magnitude and direction of a vector. Resultant of vectors may also be required.        "
f92e6d47-42ef-4e47-a7b8-5da879663564,12 - 13,A-Level,Geometry,C4.V.1,Vectors in two and three dimensions.
458f266e-7e99-48dc-af2d-d5d6ba392098,12 - 13,A-Level,Geometry,M1.VM.1,Magnitude and direction of a vector. Resultant of vectors may also be required.
c70d5978-b0ac-4d83-b619-562b2b07169e,10 - 11,Key Stage 4,Geometry,KS4.G.24,"Describe translations as 2.d vectors, "
74931599-5bac-42fb-b6d9-dab03795f6e3,12 - 13,A-Level,Geometry,C4.V.4,Position vectors.
6bb3537d-e581-4254-86fb-31b4dc9f12c7,10 - 11,Key Stage 4,Geometry,KS4.G.25,"Apply addition and subtraction of vectors, multiplication of vectors by a scalar, and diagrammatic and column representations of vectors; use vectors to construct geometric arguments and proofs.   The scalar product. Its use for calculating the angle between two lines. Application of vectors to displacements, velocities, accelerations and forces in a plane.      "
81dc7652-945f-44fe-84f6-d5758c85db22,12 - 13,A-Level,Geometry,C4.V.7,The scalar product. Its use for calculating the angle between two lines.
261919d9-b0b6-499a-8374-d33c72032c40,12 - 13,A-Level,Geometry,M1.VM.2,"Application of vectors to displacements, velocities, accelerations and forces in a plane."
d65f3d11-823a-46c2-9027-00c8ee003c99,10 - 11,Key Stage 4,Geometry,KS4.G.25,"Apply addition and subtraction of vectors, multiplication of vectors by a scalar, and diagrammatic and column representations of vectors; use vectors to construct geometric arguments and proofs.  Algebraic operations of vector addition and multiplication by scalars, and their geometrical interpretations."
84734bcf-6bf6-4329-a838-04c1dc6c9196,12 - 13,A-Level,Geometry,C4.V.3,"Algebraic operations of vector addition and multiplication by scalars, and their geometrical interpretations."
a3547753-f070-45f4-b638-f8025e2b80e1,10 - 11,Key Stage 4,Geometry,"KS4.G.25,       ","Apply addition and subtraction of vectors, multiplication of vectors by a scalar, and diagrammatic and column representations of vectors; ."
e24076cf-24e1-47cd-9dac-993cc80f0b29,12 - 13,A-Level,Geometry,C4.V.2,Use vectors to construct geometric arguments and proofs. Magnitude of a vector
6844a3a0-b172-475d-af28-58b425eb373e,10 - 11,Key Stage 4,Geometry,KS4.G.25,"Apply addition and subtraction of vectors, multiplication of vectors by a scalar, and diagrammatic and column representations of vectors; use vectors to construct geometric arguments and proofs"
e359f5e6-5f9a-4706-b3f1-bcba8ea7283d,10 - 11,Key Stage 4,Algebra,"KS4.A.1,    ","Use and interpret algebraic notation, including:  ab in place of a × b  3y in place of y + y + y and 3 × y  a 2 in place of a × a, a 3 in place of a × a × a, a 2 b in place of a × a × b  a b in place of a ÷ b  coefficients written as fractions rather than as decimals  brackets, understand and use the concepts and vocabulary of expressions, equations,
formulae, identities inequalities, terms and factors"""
c61a690b-a27b-4151-a73e-efa59d758b10,10 - 11,Key Stage 4,,KS4.A.3,"understand and use the concepts and vocabulary of expressions, equations, inequalities, terms and factors"
0f01c0ba-0a5b-4a70-bcf8-5607230834fd,10 - 11,Key Stage 4,Algebra,KS4.A.4,"Simplify and manipulate algebraic expressions (including those involving surds
and algebraic fractions) by: collecting like terms, multiplying a single term over a bracket, taking out common factors, expanding products of two or more binomials, factorising quadratic expressions of the form x2 + bx + c, including the
difference of two squares; factorising quadratic expressions of the form ax2+bx+c 
, Simplifying expressions involving sums, products and powers, including the
laws of indices "
f835b7d3-8824-444b-bb17-a02afbe0ef0b,10 - 11,Key Stage 4,Algebra,KS4.A.21,"Ranslate simple situations or procedures into algebraic expressions or formulae; derive an equation (or two simultaneous equations), solve the equation(s) and interpret the solution."
f5f317ca-66ff-49ee-bc8d-a0d347ade717,10 - 11,Key Stage 4,Algebra,KS4.A.22,"Solve linear inequalities in one or two variable(s), and quadratic inequalities in one variable; represent the solution set on a number line, using set notation and on a graph"
2476430a-1af2-4a0d-88b8-e29e0ab31f00,10 - 11,Key Stage 4,Algebra,KS4.A.5,"Understand and use standard mathematical formulae; rearrange formulae to
change the subject"
95791cfb-3798-4414-806e-d65e3b4ce9fa,10 - 11,Key Stage 4,Algebra,"KS4.A.22,","Solve linear inequalities in one or two variable(s), and quadratic inequalities in one variable; represent the solution set on a number line, using set notation and on a graph.  The manipulation and solution of algebraic inequalities and inequations, including those involving the modulus sign."
954d7056-31e5-4fbc-9598-ea4de3725752,10 - 11,Key Stage 4,Algebra,FP2.I.1,"The manipulation and solution of algebraic inequalities and inequations, including those involving the modulus sign."
cf7341b2-59fa-416d-bb56-11f47e6008e1,10 - 11,Key Stage 4,Algebra,KS4.A.11,".identify and interpret roots, intercepts, turning points of quadratic functions graphically; deduce roots algebraically and turning points by completing the square"
5ad1953f-aa0a-43c7-bfb9-702cc236d67e,10 - 11,Key Stage 4,Algebra,KS4.A.18,"Solve quadratic equations (including those that require rearrangement) algebraically by factorising, by completing the square and by using the quadratic formula; find approximate solutions using a graph"
4b6eaaf5-144f-4d8a-980d-42ce44bf402d,10 - 11,Key Stage 4,Algebra,KS4.A.19,Solve two simultaneous equations in two variables (linear/linear or linear/quadratic) algebraically; find approximate solutions using a graph
08c8ae9a-0b0c-46ab-a1b0-211ad535a23b,10 - 11,Key Stage 4,Algebra,KS4.A.19,"Solve two simultaneous equations in two variables (linear/linear or linear/quadratic) algebraically; find approximate solutions using a graph,  find approximate solutions to equations numerically using iteration.   Simultaneous equations: analytical solution by substitution.      "
a4af695d-8fa4-4200-bf7b-5133ca2581cb,10 - 11,Key Stage 4,Algebra,KS4.A.20,find approximate solutions to equations numerically using iteration
bbbb69fd-47bf-4bc9-bbba-af9a4a579115,10 - 11,Key Stage 4,Algebra,C1.A.6,Simultaneous equations: analytical solution by substitution.
f947a3d1-ca7b-40c7-a2b5-64d790c93590,10 - 11,Key Stage 4,Algebra,KS4.A.15,"Calculate or estimate gradients of graphs and areas under graphs (including quadratic and other non-linear graphs), and interpret results in cases such as distance-time graphs, velocity-time graphs and graphs in financial contexts"
e8069e57-30b6-4bee-bac8-88379ac295a0,10 - 11,Key Stage 4,Algebra,KS4.A.12,"Recognise, sketch and interpret graphs of linear functions, quadratic functions, simple cubic functions, the reciprocal function y = 1 x with x ≠ 0, exponential functions = x y k for positive values of k, and the trigonometric functions (with arguments in degrees) y x = sin , y x = cos and y x = tan for angles of any size"
80219457-5c5b-4d98-a90e-45d90ee896cf,10 - 11,Key Stage 4,Algebra,KS4.A.14 ,"Plot and interpret graphs (including reciprocal graphs and exponential graphs) and graphs of non-standard functions in real contexts, to find approximate solutions to problems such as simple kinematic problems involving distance, speed and acceleration.  Parametric equations of curves and conversion between Cartesian and parametric forms."
0de82414-b7ce-4947-b895-30fb776f4e94,10 - 11,Key Stage 4,Algebra,C4.G.1,Parametric equations of curves and conversion between Cartesian and parametric forms.
ed117d6e-485d-4135-b429-ece83757bba5,10 - 11,Key Stage 4,Geometry,KS4.G.1,"Use conventional terms and notations: points, lines, vertices, edges, planes, parallel lines, perpendicular lines, right angles, polygons, regular polygons and polygons with reflection and/or rotation symmetries; use the standard conventions for labelling and referring to the sides and angles of triangles; draw diagrams from written description, measure line segments and angles in geometric figures, including interpreting maps and scale drawings and use of bearings"
e48e1662-77c3-41ca-b9ae-3eb7b8b5db6d,10 - 11,Key Stage 4,Geometry,KS4.G.15,"measure line segments and angles in geometric figures, including interpreting maps and scale drawings and use of bearings"
a0e771bd-3ec0-43ca-aa06-346989146fa8,10 - 11,Key Stage 4,Geometry,KS4.G.7,"Identify, describe and construct congruent and similar shapes, including on coordinate axes, by considering rotation, reflection, translation and enlargement (including fractional and negative scale factors),  "
8b2d6b87-ceba-4669-a78a-0006d1ddf76f,10 - 11,Key Stage 4,Geometry,KS4.G.8,"Describe the changes and invariance achieved by combinations of rotations, reflections and translations"
467c0c13-fc76-4cd1-ae13-ab9d68d7cdfb,10 - 11,Key Stage 4,Geometry,KS4.G.6,"Apply angle facts, triangle congruence, similarity and properties of quadrilaterals to conjecture and derive results about angles and sides, including Pythagoras’ Theorem and the fact that the base angles of an isosceles, "
e708005e-12d8-4688-a293-bf387db0531a,10 - 11,Key Stage 4,Geometry,KS4.G.19,"Apply the concepts of congruence and similarity, including the relationships between lengths, areas and volumes in similar figurestriangle are equal, and use known results to obtain simple proofs"
91c303f8-0ab8-4911-8e3d-8c354f9da102,10 - 11,Key Stage 4,Geometry,KS4.G.5,"Use the basic congruence criteria for triangles (SSS, SAS, ASA, RHS)"
5287005c-16ca-428e-933d-aba3a1053771,10 - 11,Key Stage 4,Geometry,KS4.G.3,"Apply the properties of angles at a point, angles at a point on a straight line, vertically opposite angles; understand and use alternate and corresponding angles on parallel lines; derive and use the sum of angles in a triangle (e.g. to deduce and use the angle sum in any polygon, and to derive properties of regular polygons)"
47dba655-9a8f-49bc-aaff-dac4c03d8523,10 - 11,Key Stage 4,Geometry,KS4.G.4,"Derive and apply the properties and definitions of: special types of quadrilaterals, including square, rectangle, parallelogram, trapezium, kite and rhombus; and triangles and other plane figures using appropriate language"
3842b3c8-a25c-498d-a80d-67f8ea5665ae,10 - 11,Key Stage 4,Geometry,KS4.G.2,"Use the standard ruler and compass constructions (perpendicular bisector of a line segment, constructing a perpendicular to a given line from/at a given point, bisecting a given angle); use these to construct given figures and solve loci problems; know that the perpendicular distance from a point to a line is the shortest distance to the line"
ab1b3cf1-b76c-47bc-8072-a3fc24f8ca5b,10 - 11,Key Stage 4,Geometry,KS4.G.19,"Apply the concepts of congruence and similarity, including the relationships between lengths, areas and volumes in similar figures"
5914abfe-fa06-4754-a0b4-3ca0734d4634,10 - 11,Key Stage 4,Geometry,KS4.G.6,"Apply angle facts, triangle congruence, similarity and properties of quadrilaterals to conjecture and derive results about angles and sides, including Pythagoras’ Theorem and the fact that the base angles of an isosceles triangle are equal, and use known results to obtain simple proofs"
e72644bd-19b3-4da7-ba5e-5eb3ce022799,10 - 11,Key Stage 4,Geometry,KS4.G.20,"Know the formulae for: Pythagoras’ theorem, a 2 + b2 = c 2 , and the trigonometric ratios, sinθ = opposite hypotenuse , cosθ = adjacent hypotenuse and tanθ = opposite adjacent ; apply them to find angles and lengths in right-angled triangles and, where possible, general triangles in two and three dimensional figures, "
b02b5cdc-2e7d-496f-9316-f2467a5252dc,10 - 11,Key Stage 4,Geometry,KS4.RP.12,"Compare lengths, areas and volumes using ratio notation; make links to similarity (including trigonometric ratios) and scale factors"
d3f9a041-f64a-4bfb-9f48-790e4b1e1e13,10 - 11,Key Stage 4,Geometry,KS4.G.21,"Know the exact values of sinθ and cosθ for θ = 00 , 300 , 450 , 600 and 900 ; know the exact value of tanθ for θ = 00 , 300 , 450 and 600"
911715c4-6c3f-47de-8a5d-4307bb1fc3f9,10 - 11,Key Stage 4,Geometry,KS4.G.20,"Know the formulae for: Pythagoras’ theorem, a 2 + b2 = c 2 , and the trigonometric ratios, sinθ = opposite hypotenuse , cosθ = adjacent hypotenuse and tanθ = opposite adjacent ; apply them to find angles and lengths in right-angled triangles and, where possible, general triangles in two and three dimensional figures"
28fba09b-4630-4d96-8384-025e0e22381d,10 - 11,Key Stage 4,Geometry,KS4.G.23,"Know and apply 1 Area = sin 2 ab C to calculate the area, sides or angles of any triangle."
6ada5bcc-0c2a-4b8f-ba0a-01ea524f88a9,10 - 11,Key Stage 4,Geometry,KS4.G.9,"Identify and apply circle definitions and properties, including: centre, radius, chord, diameter, circumference, tangent, arc, sector and segment, "
160ceed6-2704-4c85-8f44-797b2b8ef62a,10 - 11,Key Stage 4,Geometry,KS4.G.10,"Apply and prove the standard circle theorems concerning angles, radii, tangents and chords, and use them to prove related results"
4bf8ae01-c405-44df-8205-d2a8baeb7f48,10 - 11,Key Stage 4,Algebra,KS4.A.16,Recognise and use the equation of a circle with centre at the origin; find the equation of a tangent to a circle at a given point.
259860a0-c69a-4d99-a0a9-c1bce41a8ffe,10 - 11,Key Stage 4,Geometry,KS4.G.9,"Identify and apply circle definitions and properties, including: centre, radius, chord, diameter, circumference, tangent, arc, sector and segment,     "
8d87aada-b317-48b1-aeac-99e501fff228,10 - 11,Key Stage 4,Geometry,KS4.G.10,"Apply and prove the standard circle theorems concerning angles, radii, tangents and chords, and use them to prove related results,"
8ca4b693-908d-4a70-9ad2-3ccc29496a3b,10 - 11,Key Stage 4,Geometry,KS4.G.18,"Calculate arc lengths, angles and areas of sectors of circles"
0f41913f-59b0-4ce1-83e2-8147042456e0,10 - 11,Key Stage 4,Geometry,KS4.G.11,"Solve geometrical problems on coordinate axes,  The distance between two points."
efe12ea5-edc9-47d1-afeb-04f747f165d5,12 - 13,A-Level,Geometry,C4.V.5,The distance between two points.
cf8f39c6-f8bd-4117-a721-a92eeb154ec6,10 - 11,Key Stage 4,Geometry,KS4.G.13,Construct and interpret plans and elevations of 3.d shapes.
5db90768-fa20-4493-8540-4dc222d5db15,10 - 11,Key Stage 4,Probability,"KS4.P.3, ","Relate relative expected frequencies to theoretical probability, using appropriate language and the 0 - 1 probability scale. The basic ideas of mathematical modelling as applied in probability and statistics."
72a15e03-9d59-4151-8d89-74ef813ff87d,12 - 13,A-Level,Probability,S1.M.1,The basic ideas of mathematical modelling as applied in probability and statistics.
1c60e232-4ad8-4961-9c4a-e6d85e2d6c2f,10 - 11,Key Stage 4,Probability,KS4.P.9,"Calculate and interpret conditional probabilities through representation using expected frequencies with two-way tables, tree diagrams and Venn diagrams."
93745512-b159-439a-a7f2-85c6924c77a2,10 - 11,Key Stage 4,Probability,KS4.P.9,"Calculate and interpret conditional probabilities through representation using expected frequencies with two-way tables, tree diagrams and Venn diagrams.   Independence of two events."
7fe40963-d53a-4420-82c0-e5a1123c8c99,12 - 13,A-Level,Probability,S1.P.3,Independence of two events.
e1eb25b4-a7df-44cb-92f8-55f6cfb8c3ef,10 - 11,Key Stage 4,Probability,KS4.P.7,Construct theoretical possibility spaces for single and combined experiments with equally likely outcomes and use these to calculate theoretical probabilities
283f9e3f-0126-49c2-96aa-7211a9dad8ac,10 - 11,Key Stage 4,Probability,KS4.P.2,"Apply ideas of randomness, fairness and equally likely events to calculate expected outcomes of multiple future experiments"
fada07a7-91ea-434b-a90e-72bf3860c080,"KS4, A- Level",,"Number, Algebra and functions",KS4.N.7,"Calculate with roots, and with integer and fractional indices, "
a063a33d-f69c-46cf-8c6a-b584590b2d39,"KS4, A- Level",,"Number, Algebra and functions",C1.A.2,Use and manipulation of surds
ea174417-c9e4-4e28-8e8d-5e24e50e93fb,"KS4, A-Level",,"Algebra, Algebra and functions",KS4.A.22     ,"Solve linear inequalities in one or two variable(s), and quadratic inequalities in one variable; "
054ff4a5-1f56-44ee-87d3-ebb9c4887c0e,"KS4, A-Level",,"Algebra, Algebra and functions",C1.A.7,"Represent the solution set on a number line, using set notation and on a graph. Solution of linear and quadratic inequalities."
588b794a-5e35-480b-bbc5-1caa651141c5,"KS4, A-Level",,Algebra,KS4.A.12,"Recognise, sketch and interpret graphs of linear functions, quadratic functions, simple cubic functions, the reciprocal function y = 1 x with x ≠ 0, exponential functions = x y k for positive values of k, and the trigonometric functions (with arguments in degrees) y x = sin , y x = cos and y x = tan for angles of any size.  The modulus function"
0a191ade-a04c-4930-a537-a135755572b1,"KS4, A-Level",,Algebra,C3.A.3,The modulus function.
364046e6-4fcf-4dc9-8c0b-558654c48f95,"KS4, A-Level",,"Geometry, Trigonometry",KS4.G.22,"Know and apply the sine rule, sin sin sin abc ABC = = , and cosine rule, 2 22 a b c bc A =+− 2 cos , to find unknown lengths and angles, The sine and cosine rules, and the area of a triangle in the form 1 2 ab sin C."
fe0307d5-be4f-45f5-b274-0aa6ff4bd3b4,"KS4, A-Level",,"Geometry, Trigonometry",C2.T.1,"The sine and cosine rules, and the area of a triangle in the form 1 2 ab sin C."
53735473-22c2-44ac-a6cd-24ec90242904,"KS4, A-Level",,"Algebra, Coordinate geometry in the (x, y) plane",KS4.A.16,recognise and use the equation of a circle with centre at the origin; find the equation of a tangent to a circle at a given point.
,"KS4, A-Level",,,C2.G.1,
,,,,,U.S SPECIFIC
491bc30d-8927-4361-988f-a0f1a35ca733,,,,KS4.N.8,"Calculate exactly with fractions, surds and multiples of π; simplify surd expressions involving squares (e.g. 12 = 4× 3 = 4 × 3 = 2 3 ) and rationalise denominators"
